Season,Week,Date,Tm_Name,Tm_Pts,Home,Opp_Name,Opp_Pts,Rslt,Spread,Total,Away,Under,Win
2017,5.0,2017-10-08,BUF,16.0,0,CIN,20.0,0.0,3.5,47.0,,,
2017,7.0,2017-10-22,BUF,30.0,1,TAM,27.0,1.0,-7.5,48.0,,,
2017,8.0,2017-10-29,BUF,34.0,1,OAK,14.0,1.0,4.0,44.5,,,
2017,9.0,2017-11-02,BUF,21.0,0,NYJ,34.0,0.0,3.0,45.0,,,
2017,10.0,2017-11-12,BUF,10.0,1,NOR,47.0,0.0,-1.0,50.0,,,
2017,11.0,2017-11-19,BUF,24.0,0,LAC,54.0,0.0,3.0,49.0,,,
2017,12.0,2017-11-26,BUF,16.0,0,KAN,10.0,1.0,-2.5,42.0,,,
2017,13.0,2017-12-03,BUF,3.0,1,NWE,23.0,0.0,-3.0,48.0,,,
2017,14.0,2017-12-10,BUF,13.0,1,IND,7.0,1.0,5.5,53.0,,,
2017,15.0,2017-12-17,BUF,24.0,1,MIA,16.0,1.0,2.5,48.5,,,
2017,16.0,2017-12-24,BUF,16.0,0,NWE,37.0,0.0,-2.0,48.5,,,
2017,17.0,2017-12-31,BUF,22.0,0,MIA,16.0,1.0,-7.0,50.5,,,
2017,1.0,2017-09-10,CAR,23.0,0,SFO,3.0,1.0,-3.0,49.0,,,
2017,2.0,2017-09-17,CAR,9.0,1,BUF,3.0,1.0,-9.0,47.5,,,
2017,3.0,2017-09-24,CAR,13.0,1,NOR,34.0,0.0,-2.5,48.5,,,
2017,4.0,2017-10-01,CAR,33.0,0,NWE,30.0,1.0,-7.0,44.0,,,
2017,5.0,2017-10-08,CAR,27.0,0,DET,24.0,1.0,3.0,46.5,,,
2017,6.0,2017-10-12,CAR,23.0,1,PHI,28.0,0.0,-6.0,43.0,,,
2017,7.0,2017-10-22,CAR,3.0,0,CHI,17.0,0.0,6.0,45.0,,,
2017,8.0,2017-10-29,CAR,17.0,0,TAM,3.0,1.0,2.5,46.5,,,
2017,9.0,2017-11-05,CAR,20.0,1,ATL,17.0,1.0,3.0,45.5,,,
2017,10.0,2017-11-13,CAR,45.0,1,MIA,21.0,1.0,-2.5,39.0,,,
2017,12.0,2017-11-26,CAR,35.0,0,NYJ,27.0,1.0,6.0,40.0,,,
2017,13.0,2017-12-03,CAR,21.0,0,NOR,31.0,0.0,2.5,38.0,,,
2017,14.0,2017-12-10,CAR,31.0,1,MIN,24.0,1.0,6.0,37.5,,,
2017,15.0,2017-12-17,CAR,31.0,1,GNB,24.0,1.0,7.5,43.0,,,
2017,16.0,2017-12-24,CAR,22.0,1,TAM,19.0,1.0,2.5,42.0,,,
2017,17.0,2017-12-31,CAR,10.0,0,ATL,22.0,0.0,4.0,40.0,,,
2017,1.0,2017-09-10,CHI,17.0,1,ATL,23.0,0.0,-3.0,39.0,,,
2017,2.0,2017-09-17,CHI,7.0,0,TAM,29.0,0.0,8.0,38.0,,,
2017,3.0,2017-09-24,CHI,23.0,1,PIT,17.0,1.0,-6.5,48.0,,,
2017,4.0,2017-09-28,CHI,14.0,0,GNB,35.0,0.0,-3.0,55.0,,,
2017,5.0,2017-10-09,CHI,17.0,1,MIN,20.0,0.0,-3.0,51.0,,,
2017,6.0,2017-10-15,CHI,27.0,0,BAL,24.0,1.0,-8.0,48.0,,,
2017,7.0,2017-10-22,CHI,17.0,1,CAR,3.0,1.0,-14.0,46.0,,,
2017,8.0,2017-10-29,CHI,12.0,0,NOR,20.0,0.0,3.0,56.5,,,
2017,10.0,2017-11-12,CHI,16.0,1,GNB,23.0,0.0,-6.5,43.5,,,
2017,11.0,2017-11-19,CHI,24.0,1,DET,27.0,0.0,-3.0,42.0,,,
2017,12.0,2017-11-26,CHI,3.0,0,PHI,31.0,0.0,-3.5,49.0,,,
2017,13.0,2017-12-03,CHI,14.0,1,SFO,15.0,0.0,-1.0,46.0,,,
2017,14.0,2017-12-10,CHI,33.0,0,CIN,7.0,1.0,-10.5,47.0,,,
2017,15.0,2017-12-16,CHI,10.0,0,DET,20.0,0.0,-2.0,48.5,,,
2017,16.0,2017-12-24,CHI,20.0,1,CLE,3.0,1.0,-2.5,51.5,,,
2017,17.0,2017-12-31,CHI,10.0,0,MIN,23.0,0.0,-7.0,49.5,,,
2017,1.0,2017-09-10,CIN,0.0,1,BAL,20.0,0.0,5.5,52.0,,,
2017,2.0,2017-09-14,CIN,9.0,1,HOU,13.0,0.0,-5.0,44.5,,,
2017,3.0,2017-09-24,CIN,24.0,0,GNB,27.0,0.0,6.5,48.0,,,
2017,4.0,2017-10-01,CIN,31.0,0,CLE,7.0,1.0,-2.5,40.0,,,
2017,5.0,2017-10-08,CIN,20.0,1,BUF,16.0,1.0,2.5,41.5,,,
2017,7.0,2017-10-22,CIN,14.0,0,PIT,29.0,0.0,-7.5,39.5,,,
2017,8.0,2017-10-29,CIN,24.0,1,IND,23.0,1.0,-3.0,38.0,,,
2017,9.0,2017-11-05,CIN,7.0,0,JAX,23.0,0.0,3.5,42.0,,,
2017,10.0,2017-11-12,CIN,20.0,0,TEN,24.0,0.0,3.0,40.5,,,
2017,11.0,2017-11-19,CIN,20.0,0,DEN,17.0,1.0,-5.5,39.5,,,
2017,12.0,2017-11-26,CIN,30.0,1,CLE,16.0,1.0,5.0,37.5,,,
2017,13.0,2017-12-04,CIN,20.0,1,PIT,23.0,0.0,-3.0,38.0,,,
2017,14.0,2017-12-10,CIN,7.0,1,CHI,33.0,0.0,3.0,41.0,,,
2017,15.0,2017-12-17,CIN,7.0,0,MIN,34.0,0.0,-2.5,38.5,,,
2017,16.0,2017-12-24,CIN,26.0,1,DET,17.0,1.0,-7.5,39.5,,,
2017,17.0,2017-12-31,CIN,31.0,0,BAL,27.0,1.0,-2.5,43.0,,,
2017,1.0,2017-09-10,CLE,18.0,1,PIT,21.0,0.0,6.0,43.0,,,
2017,2.0,2017-09-17,CLE,10.0,0,BAL,24.0,0.0,-6.5,42.0,,,
2017,3.0,2017-09-24,CLE,28.0,0,IND,31.0,0.0,-13.5,41.0,,,
2017,4.0,2017-10-01,CLE,7.0,1,CIN,31.0,0.0,-8.0,40.0,,,
2017,5.0,2017-10-08,CLE,14.0,1,NYJ,17.0,0.0,-7.0,42.0,,,
2017,6.0,2017-10-15,CLE,17.0,0,HOU,33.0,0.0,6.5,43.0,,,
2017,7.0,2017-10-22,CLE,9.0,1,TEN,12.0,0.0,3.5,40.0,,,
2017,8.0,2017-10-29,CLE,16.0,1,MIN,33.0,0.0,8.0,48.0,,,
2017,10.0,2017-11-12,CLE,24.0,0,DET,38.0,0.0,3.0,39.0,,,
2017,11.0,2017-11-19,CLE,7.0,1,JAX,19.0,0.0,-3.0,46.5,,,
2017,12.0,2017-11-26,CLE,16.0,0,CIN,30.0,0.0,-2.0,47.0,,,
2017,13.0,2017-12-03,CLE,10.0,0,LAC,19.0,0.0,-3.0,42.0,,,
2017,14.0,2017-12-10,CLE,21.0,1,GNB,27.0,0.0,2.0,48.5,,,
2017,15.0,2017-12-17,CLE,10.0,1,BAL,27.0,0.0,7.0,41.5,,,
2017,16.0,2017-12-24,CLE,3.0,0,CHI,20.0,0.0,8.5,47.0,,,
2017,17.0,2017-12-31,CLE,24.0,0,PIT,28.0,0.0,7.5,48.5,,,
2017,1.0,2017-09-10,DAL,19.0,1,NYG,3.0,1.0,-3.5,36.5,,,
2017,2.0,2017-09-17,DAL,17.0,0,DEN,42.0,0.0,-3.5,39.5,,,
2017,3.0,2017-09-25,DAL,28.0,0,ARI,17.0,1.0,11.0,47.5,,,
2017,4.0,2017-10-01,DAL,30.0,1,LAR,35.0,0.0,-2.5,41.5,,,
2017,5.0,2017-10-08,DAL,31.0,1,GNB,35.0,0.0,8.0,39.5,,,
2017,7.0,2017-10-22,DAL,40.0,0,SFO,10.0,1.0,-4.5,45.5,,,
2017,8.0,2017-10-29,DAL,33.0,0,WAS,19.0,1.0,-6.5,43.0,,,
2017,9.0,2017-11-05,DAL,28.0,1,KAN,17.0,1.0,-5.0,46.5,,,
2017,10.0,2017-11-12,DAL,7.0,0,ATL,27.0,0.0,9.0,48.0,,,
2017,11.0,2017-11-19,DAL,9.0,1,PHI,37.0,0.0,2.0,42.0,,,
2017,12.0,2017-11-23,DAL,6.0,1,LAC,28.0,0.0,-3.0,44.0,,,
2017,13.0,2017-11-30,DAL,38.0,1,WAS,14.0,1.0,-2.5,39.5,,,
2017,14.0,2017-12-10,DAL,30.0,0,NYG,10.0,1.0,1.5,46.0,,,
2017,15.0,2017-12-17,DAL,20.0,0,OAK,17.0,1.0,3.0,42.0,,,
2017,16.0,2017-12-24,DAL,12.0,1,SEA,21.0,0.0,-8.0,38.5,,,
2017,17.0,2017-12-31,DAL,6.0,0,PHI,0.0,1.0,-5.5,39.5,,,
2017,1.0,2017-09-11,DEN,24.0,1,LAC,21.0,1.0,5.5,48.0,,,
2017,2.0,2017-09-17,DEN,42.0,1,DAL,17.0,1.0,2.5,40.5,,,
2017,3.0,2017-09-24,DEN,16.0,0,BUF,26.0,0.0,-3.0,46.5,,,
2017,4.0,2017-10-01,DEN,16.0,1,OAK,10.0,1.0,-10.0,46.5,,,
2017,6.0,2017-10-15,DEN,10.0,1,NYG,23.0,0.0,5.0,44.5,,,
2017,7.0,2017-10-22,DEN,0.0,0,LAC,21.0,0.0,6.5,47.5,,,
2017,8.0,2017-10-30,DEN,19.0,0,KAN,29.0,0.0,6.5,48.0,,,
2017,9.0,2017-11-05,DEN,23.0,0,PHI,51.0,0.0,7.0,44.0,,,
2017,10.0,2017-11-12,DEN,16.0,1,NWE,41.0,0.0,7.0,43.5,,,
2017,11.0,2017-11-19,DEN,17.0,1,CIN,20.0,0.0,7.5,44.0,,,
2017,12.0,2017-11-26,DEN,14.0,0,OAK,21.0,0.0,3.5,41.0,,,
2017,13.0,2017-12-03,DEN,9.0,0,MIA,35.0,0.0,5.5,39.5,,,
2017,14.0,2017-12-10,DEN,23.0,1,NYJ,0.0,1.0,2.5,39.5,,,
2017,15.0,2017-12-14,DEN,25.0,0,IND,13.0,1.0,7.5,46.0,,,
2017,16.0,2017-12-24,DEN,11.0,0,WAS,27.0,0.0,-4.5,37.5,,,
2017,17.0,2017-12-31,DEN,24.0,1,KAN,27.0,0.0,3.0,41.0,,,
2017,1.0,2017-09-10,DET,35.0,1,ARI,23.0,1.0,14.0,43.5,,,
2017,2.0,2017-09-18,DET,24.0,0,NYG,10.0,1.0,-2.5,42.0,,,
2017,3.0,2017-09-24,DET,26.0,1,ATL,30.0,0.0,6.0,40.5,,,
2017,4.0,2017-10-01,DET,14.0,0,MIN,7.0,1.0,5.0,43.5,,,
2017,5.0,2017-10-08,DET,24.0,1,CAR,27.0,0.0,-5.5,37.0,,,
2017,6.0,2017-10-15,DET,38.0,0,NOR,52.0,0.0,13.5,38.5,,,
2017,8.0,2017-10-29,DET,15.0,1,PIT,20.0,0.0,-2.5,41.5,,,
2017,9.0,2017-11-06,DET,30.0,0,GNB,17.0,1.0,-5.0,38.0,,,
2017,10.0,2017-11-12,DET,38.0,1,CLE,24.0,1.0,7.0,47.5,,,
2017,11.0,2017-11-19,DET,27.0,0,CHI,24.0,1.0,-3.0,41.5,,,
2017,12.0,2017-11-23,DET,23.0,1,MIN,30.0,0.0,-3.0,39.0,,,
2017,13.0,2017-12-03,DET,20.0,0,BAL,44.0,0.0,4.0,40.0,,,
2017,14.0,2017-12-10,DET,24.0,0,TAM,21.0,1.0,-11.0,44.0,,,
2017,15.0,2017-12-16,DET,20.0,1,CHI,10.0,1.0,6.0,38.0,,,
2017,16.0,2017-12-24,DET,17.0,0,CIN,26.0,0.0,4.5,40.5,,,
2017,17.0,2017-12-31,DET,35.0,1,GNB,11.0,1.0,2.5,37.5,,,
2017,1.0,2017-09-10,GNB,17.0,1,SEA,9.0,1.0,-7.5,39.0,,,
2017,2.0,2017-09-17,GNB,23.0,0,ATL,34.0,0.0,4.5,42.5,,,
2017,3.0,2017-09-24,GNB,27.0,1,CIN,24.0,1.0,-6.0,40.5,,,
2017,4.0,2017-09-28,GNB,35.0,1,CHI,14.0,1.0,12.5,42.5,,,
2017,5.0,2017-10-08,GNB,35.0,0,DAL,31.0,1.0,3.5,43.5,,,
2017,6.0,2017-10-15,GNB,10.0,0,MIN,23.0,0.0,8.0,40.0,,,
2017,7.0,2017-10-22,GNB,17.0,1,NOR,26.0,0.0,10.0,47.0,,,
2017,9.0,2017-11-06,GNB,17.0,1,DET,30.0,0.0,7.5,39.5,,,
2017,10.0,2017-11-12,GNB,23.0,0,CHI,16.0,1.0,-1.0,42.0,,,
2017,11.0,2017-11-19,GNB,0.0,1,BAL,23.0,0.0,3.0,41.5,,,
2017,12.0,2017-11-26,GNB,28.0,0,PIT,31.0,0.0,1.5,41.5,,,
2017,13.0,2017-12-03,GNB,26.0,1,TAM,20.0,1.0,7.5,46.0,,,
2017,14.0,2017-12-10,GNB,27.0,0,CLE,21.0,1.0,5.5,42.5,,,
2017,15.0,2017-12-17,GNB,24.0,0,CAR,31.0,0.0,11.0,38.5,,,
2017,16.0,2017-12-23,GNB,0.0,1,MIN,16.0,0.0,10.5,42.5,,,
2017,17.0,2017-12-31,GNB,11.0,0,DET,35.0,0.0,7.5,37.0,,,
2017,1.0,2017-09-10,HTX,7.0,1,JAX,29.0,0.0,7.5,39.0,,,
2017,2.0,2017-09-14,HTX,13.0,0,CIN,9.0,1.0,13.5,45.0,,,
2017,3.0,2017-09-24,HTX,33.0,0,NWE,36.0,0.0,2.5,38.5,,,
2017,4.0,2017-10-01,HTX,57.0,1,TEN,14.0,1.0,6.5,42.0,,,
2017,5.0,2017-10-08,HTX,34.0,1,KAN,42.0,0.0,5.5,37.0,,,
2017,6.0,2017-10-15,HTX,33.0,1,CLE,17.0,1.0,5.0,38.5,,,
2017,8.0,2017-10-29,HTX,38.0,0,SEA,41.0,0.0,-6.0,46.5,,,
2017,9.0,2017-11-05,HTX,14.0,1,IND,20.0,0.0,-2.5,44.0,,,
2017,10.0,2017-11-12,HTX,7.0,0,LAR,33.0,0.0,-3.0,46.5,,,
2017,11.0,2017-11-19,HTX,31.0,1,ARI,21.0,1.0,-5.0,51.0,,,
2017,12.0,2017-11-27,HTX,16.0,0,BAL,23.0,0.0,-2.5,52.0,,,
2017,13.0,2017-12-03,HTX,13.0,0,TEN,24.0,0.0,-6.5,48.0,,,
2017,14.0,2017-12-10,HTX,16.0,1,SFO,26.0,0.0,-3.0,46.5,,,
2017,15.0,2017-12-17,HTX,7.0,0,JAX,45.0,0.0,-2.5,53.0,,,
2017,16.0,2017-12-25,HTX,6.0,1,PIT,34.0,0.0,3.5,49.0,,,
2017,17.0,2017-12-31,HTX,13.0,0,IND,22.0,0.0,6.0,48.0,,,
2017,1.0,2017-09-10,CLT,9.0,0,LAR,46.0,0.0,1.0,46.5,,,
2017,2.0,2017-09-17,CLT,13.0,1,ARI,16.0,0.0,1.5,47.0,,,
2017,3.0,2017-09-24,CLT,31.0,1,CLE,28.0,1.0,-4.0,42.0,,,
2017,4.0,2017-10-01,CLT,18.0,0,SEA,46.0,0.0,-3.0,46.0,,,
2017,5.0,2017-10-08,CLT,26.0,1,SFO,23.0,1.0,-4.5,47.0,,,
2017,6.0,2017-10-16,CLT,22.0,0,TEN,36.0,0.0,-3.5,41.0,,,
2017,7.0,2017-10-22,CLT,0.0,1,JAX,27.0,0.0,-3.0,41.5,,,
2017,8.0,2017-10-29,CLT,23.0,0,CIN,24.0,0.0,2.5,44.0,,,
2017,9.0,2017-11-05,CLT,20.0,0,HOU,14.0,1.0,-3.5,40.0,,,
2017,10.0,2017-11-12,CLT,17.0,1,PIT,20.0,0.0,-3.5,44.0,,,
2017,12.0,2017-11-26,CLT,16.0,1,TEN,20.0,0.0,-13.5,37.5,,,
2017,13.0,2017-12-03,CLT,10.0,0,JAX,30.0,0.0,-1.0,41.0,,,
2017,14.0,2017-12-10,CLT,7.0,0,BUF,13.0,0.0,7.0,42.0,,,
2017,15.0,2017-12-14,CLT,13.0,1,DEN,25.0,0.0,7.0,41.0,,,
2017,16.0,2017-12-23,CLT,16.0,0,BAL,23.0,0.0,7.0,45.0,,,
2017,17.0,2017-12-31,CLT,22.0,1,HOU,13.0,1.0,-2.5,37.5,,,
2017,1.0,2017-09-10,JAX,29.0,0,HOU,7.0,1.0,3.5,41.0,,,
2017,2.0,2017-09-17,JAX,16.0,1,TEN,37.0,0.0,-1.0,41.0,,,
2017,3.0,2017-09-24,JAX,44.0,1,BAL,7.0,1.0,1.0,40.5,,,
2017,4.0,2017-10-01,JAX,20.0,0,NYJ,23.0,0.0,-3.0,40.5,,,
2017,5.0,2017-10-08,JAX,30.0,0,PIT,9.0,1.0,3.0,39.5,,,
2017,6.0,2017-10-15,JAX,17.0,1,LAR,27.0,0.0,-3.0,37.5,,,
2017,7.0,2017-10-22,JAX,27.0,0,IND,0.0,1.0,2.5,48.5,,,
2017,9.0,2017-11-05,JAX,23.0,1,CIN,7.0,1.0,3.0,42.0,,,
2017,10.0,2017-11-12,JAX,20.0,1,LAC,17.0,1.0,3.0,51.0,,,
2017,11.0,2017-11-19,JAX,19.0,0,CLE,7.0,1.0,2.5,43.0,,,
2017,12.0,2017-11-26,JAX,24.0,0,ARI,27.0,0.0,-2.0,42.0,,,
2017,13.0,2017-12-03,JAX,30.0,1,IND,10.0,1.0,6.0,50.5,,,
2017,14.0,2017-12-10,JAX,30.0,1,SEA,24.0,1.0,3.0,44.5,,,
2017,15.0,2017-12-17,JAX,45.0,1,HOU,7.0,1.0,-2.5,42.5,,,
2017,16.0,2017-12-24,JAX,33.0,0,SFO,44.0,0.0,-10.5,42.5,,,
2017,17.0,2017-12-31,JAX,10.0,0,TEN,15.0,0.0,-3.0,41.0,,,
2017,1.0,2017-09-07,KAN,42.0,0,NWE,27.0,1.0,2.5,46.0,,,
2017,2.0,2017-09-17,KAN,27.0,1,PHI,20.0,1.0,2.5,43.0,,,
2017,3.0,2017-09-24,KAN,24.0,0,LAC,10.0,1.0,0.0,47.5,,,
2017,4.0,2017-10-02,KAN,29.0,1,WAS,20.0,1.0,-5.0,43.5,,,
2017,5.0,2017-10-08,KAN,42.0,0,HOU,34.0,1.0,-3.5,43.5,,,
2017,6.0,2017-10-15,KAN,13.0,1,PIT,19.0,0.0,-7.5,44.5,,,
2017,7.0,2017-10-19,KAN,30.0,0,OAK,31.0,0.0,-2.5,49.5,,,
2017,8.0,2017-10-30,KAN,29.0,1,DEN,19.0,1.0,3.0,55.0,,,
2017,9.0,2017-11-05,KAN,17.0,0,DAL,28.0,0.0,-7.0,47.5,,,
2017,11.0,2017-11-19,KAN,9.0,0,NYG,12.0,0.0,-7.5,44.0,,,
2017,12.0,2017-11-26,KAN,10.0,1,BUF,16.0,0.0,2.5,52.0,,,
2017,13.0,2017-12-03,KAN,31.0,0,NYJ,38.0,0.0,-3.0,46.0,,,
2017,14.0,2017-12-10,KAN,26.0,1,OAK,15.0,1.0,3.5,45.5,,,
2017,15.0,2017-12-16,KAN,30.0,1,LAC,13.0,1.0,2.5,42.5,,,
2017,16.0,2017-12-24,KAN,29.0,1,MIA,13.0,1.0,4.5,37.5,,,
2017,17.0,2017-12-31,KAN,27.0,0,DEN,24.0,1.0,2.5,38.5,,,
2017,1.0,2017-09-11,SDG,21.0,0,DEN,24.0,0.0,14.0,42.5,,,
2017,2.0,2017-09-17,SDG,17.0,1,MIA,19.0,0.0,-3.0,45.0,,,
2017,3.0,2017-09-24,SDG,10.0,1,KAN,24.0,0.0,-2.5,38.5,,,
2017,4.0,2017-10-01,SDG,24.0,1,PHI,26.0,0.0,3.0,46.5,,,
2017,5.0,2017-10-08,SDG,27.0,0,NYG,22.0,1.0,8.5,41.0,,,
2017,6.0,2017-10-15,SDG,17.0,0,OAK,16.0,1.0,7.5,44.5,,,
2017,7.0,2017-10-22,SDG,21.0,1,DEN,0.0,1.0,-5.5,38.0,,,
2017,8.0,2017-10-29,SDG,13.0,0,NWE,21.0,0.0,5.0,38.0,,,
2017,10.0,2017-11-12,SDG,17.0,0,JAX,20.0,0.0,13.5,44.5,,,
2017,11.0,2017-11-19,SDG,54.0,1,BUF,24.0,1.0,2.5,43.0,,,
2017,12.0,2017-11-23,SDG,28.0,0,DAL,6.0,1.0,2.0,45.0,,,
2017,13.0,2017-12-03,SDG,19.0,1,CLE,10.0,1.0,-7.5,46.0,,,
2017,14.0,2017-12-10,SDG,30.0,1,WAS,13.0,1.0,6.0,45.0,,,
2017,15.0,2017-12-16,SDG,13.0,0,KAN,30.0,0.0,-6.0,45.0,,,
2017,16.0,2017-12-24,SDG,14.0,0,NYJ,7.0,1.0,12.0,45.0,,,
2017,17.0,2017-12-31,SDG,30.0,1,OAK,10.0,1.0,-2.5,38.0,,,
2017,1.0,2017-09-10,RAM,46.0,1,IND,9.0,1.0,7.5,39.5,,,
2017,2.0,2017-09-17,RAM,20.0,1,WAS,27.0,0.0,7.0,42.5,,,
2017,3.0,2017-09-21,RAM,41.0,0,SFO,39.0,1.0,-1.0,45.5,,,
2017,4.0,2017-10-01,RAM,35.0,0,DAL,30.0,1.0,10.5,39.0,,,
2017,5.0,2017-10-08,RAM,10.0,1,SEA,16.0,0.0,8.0,45.5,,,
2017,6.0,2017-10-15,RAM,27.0,0,JAX,17.0,1.0,5.5,41.5,,,
2017,7.0,2017-10-22,RAM,33.0,1,ARI,0.0,1.0,3.5,41.5,,,
2017,9.0,2017-11-05,RAM,51.0,0,NYG,17.0,1.0,7.0,44.0,,,
2017,10.0,2017-11-12,RAM,33.0,1,HOU,7.0,1.0,1.0,42.0,,,
2017,11.0,2017-11-19,RAM,7.0,0,MIN,24.0,0.0,12.5,41.5,,,
2017,12.0,2017-11-26,RAM,26.0,1,NOR,20.0,1.0,-1.0,43.5,,,
2017,13.0,2017-12-03,RAM,32.0,0,ARI,16.0,1.0,7.0,46.0,,,
2017,14.0,2017-12-10,RAM,35.0,1,PHI,43.0,0.0,3.0,41.0,,,
2017,15.0,2017-12-17,RAM,42.0,0,SEA,7.0,1.0,11.0,44.0,,,
2017,16.0,2017-12-24,RAM,27.0,0,TEN,23.0,1.0,6.0,45.0,,,
2017,17.0,2017-12-31,RAM,13.0,1,SFO,34.0,0.0,10.5,47.0,,,
2017,1.0,2017-09-10,RAI,26.0,0,TEN,16.0,1.0,3.0,46.5,,,
2017,2.0,2017-09-17,RAI,45.0,1,NYJ,20.0,1.0,10.0,41.0,,,
2017,3.0,2017-09-24,RAI,10.0,0,WAS,27.0,0.0,3.5,36.5,,,
2017,4.0,2017-10-01,RAI,10.0,0,DEN,16.0,0.0,3.0,40.5,,,
2017,5.0,2017-10-08,RAI,17.0,1,BAL,30.0,0.0,13.5,41.0,,,
2017,6.0,2017-10-15,RAI,16.0,1,LAC,17.0,0.0,-5.5,41.5,,,
2017,7.0,2017-10-19,RAI,31.0,1,KAN,30.0,1.0,5.5,38.0,,,
2017,8.0,2017-10-29,RAI,14.0,0,BUF,34.0,0.0,1.0,42.0,,,
2017,9.0,2017-11-05,RAI,27.0,0,MIA,24.0,1.0,3.0,38.0,,,
2017,11.0,2017-11-19,RAI,8.0,1,NWE,33.0,0.0,-4.0,38.5,,,
2017,12.0,2017-11-26,RAI,21.0,1,DEN,14.0,1.0,7.5,41.0,,,
2017,13.0,2017-12-03,RAI,24.0,1,NYG,17.0,1.0,-1.0,42.0,,,
2017,14.0,2017-12-10,RAI,15.0,0,KAN,26.0,0.0,-3.0,41.0,,,
2017,15.0,2017-12-17,RAI,17.0,1,DAL,20.0,0.0,-6.0,38.0,,,
2017,16.0,2017-12-25,RAI,10.0,0,PHI,19.0,0.0,-5.0,40.5,,,
2017,17.0,2017-12-31,RAI,10.0,0,LAC,30.0,0.0,-7.5,37.0,,,
2017,2.0,2017-09-17,MIA,19.0,0,LAC,17.0,1.0,-6.0,37.5,,,
2017,3.0,2017-09-24,MIA,6.0,0,NYJ,20.0,0.0,-10.0,41.0,,,
2017,4.0,2017-10-01,MIA,0.0,1,NOR,20.0,0.0,-3.0,41.0,,,
2017,5.0,2017-10-08,MIA,16.0,1,TEN,10.0,1.0,-10.5,39.0,,,
2017,6.0,2017-10-15,MIA,20.0,0,ATL,17.0,1.0,-4.0,43.0,,,
2017,7.0,2017-10-22,MIA,31.0,1,NYJ,28.0,1.0,2.5,40.0,,,
2017,8.0,2017-10-26,MIA,0.0,0,BAL,40.0,0.0,-8.0,39.5,,,
2017,9.0,2017-11-05,MIA,24.0,1,OAK,27.0,0.0,7.0,40.5,,,
2017,10.0,2017-11-13,MIA,21.0,0,CAR,45.0,0.0,7.5,46.0,,,
2017,11.0,2017-11-19,MIA,20.0,1,TAM,30.0,0.0,8.0,47.5,,,
2017,12.0,2017-11-26,MIA,17.0,0,NWE,35.0,0.0,-4.0,46.5,,,
2017,13.0,2017-12-03,MIA,35.0,1,DEN,9.0,1.0,-3.0,47.5,,,
2017,14.0,2017-12-11,MIA,27.0,1,NWE,20.0,1.0,-6.5,48.0,,,
2017,15.0,2017-12-17,MIA,16.0,0,BUF,24.0,0.0,-2.0,45.0,,,
2017,16.0,2017-12-24,MIA,13.0,0,KAN,29.0,0.0,-3.5,46.0,,,
2017,17.0,2017-12-31,MIA,16.0,1,BUF,22.0,0.0,-3.0,46.5,,,
2017,1.0,2017-09-11,MIN,29.0,1,NOR,19.0,1.0,-7.0,42.0,,,
2017,2.0,2017-09-17,MIN,9.0,0,PIT,26.0,0.0,2.5,53.0,,,
2017,3.0,2017-09-24,MIN,34.0,1,TAM,17.0,1.0,-10.0,44.5,,,
2017,4.0,2017-10-01,MIN,7.0,1,DET,14.0,0.0,-8.5,47.0,,,
2017,5.0,2017-10-09,MIN,20.0,0,CHI,17.0,1.0,-4.0,44.0,,,
2017,6.0,2017-10-15,MIN,23.0,1,GNB,10.0,1.0,-4.5,48.5,,,
2017,7.0,2017-10-22,MIN,24.0,1,BAL,16.0,1.0,-1.0,47.0,,,
2017,8.0,2017-10-29,MIN,33.0,0,CLE,16.0,1.0,-11.0,43.5,,,
2017,10.0,2017-11-12,MIN,38.0,0,WAS,30.0,1.0,3.0,37.5,,,
2017,11.0,2017-11-19,MIN,24.0,1,LAR,7.0,1.0,-8.5,44.0,,,
2017,12.0,2017-11-23,MIN,30.0,0,DET,23.0,1.0,3.0,41.5,,,
2017,13.0,2017-12-03,MIN,14.0,0,ATL,9.0,1.0,-3.5,46.0,,,
2017,14.0,2017-12-10,MIN,24.0,0,CAR,31.0,0.0,3.0,47.5,,,
2017,15.0,2017-12-17,MIN,34.0,1,CIN,7.0,1.0,-2.0,48.0,,,
2017,16.0,2017-12-23,MIN,16.0,0,GNB,0.0,1.0,3.0,45.5,,,
2017,17.0,2017-12-31,MIN,23.0,1,CHI,10.0,1.0,3.0,48.5,,,
2017,1.0,2017-09-07,NWE,27.0,1,KAN,42.0,0.0,1.0,41.0,,,
2017,2.0,2017-09-17,NWE,36.0,0,NOR,20.0,1.0,6.5,49.0,,,
2017,3.0,2017-09-24,NWE,36.0,1,HOU,33.0,1.0,5.0,40.5,,,
2017,4.0,2017-10-01,NWE,30.0,1,CAR,33.0,0.0,-7.0,41.5,,,
2017,5.0,2017-10-05,NWE,19.0,0,TAM,14.0,1.0,-1.0,46.5,,,
2017,6.0,2017-10-15,NWE,24.0,0,NYJ,17.0,1.0,-13.5,45.0,,,
2017,7.0,2017-10-22,NWE,23.0,1,ATL,7.0,1.0,-6.0,46.5,,,
2017,8.0,2017-10-29,NWE,21.0,1,LAC,13.0,1.0,1.0,47.0,,,
2017,10.0,2017-11-12,NWE,41.0,0,DEN,16.0,1.0,-7.5,42.5,,,
2017,11.0,2017-11-19,NWE,33.0,0,OAK,8.0,1.0,-7.0,43.0,,,
